mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
0.19356247608233498,1.258235545857035,-1.0646730697747,1.8355632607130487e-19,9.713937559062425e-19,LuminalA-up,ENSG00000229231.1,ENSG00000229231,FEM1AP1,18.012604692487628
12.758872436831718,13.82327797655972,-1.0644055397280017,1.2271060503613751e-25,9.444912699911203e-25,LuminalA-up,ENSG00000150593.18,ENSG00000150593,PDCD4,24.024802051942473
3.247325772119353,4.311566322737025,-1.0642405506176718,9.590970668942473e-23,6.172990338382329e-22,LuminalA-up,ENSG00000229536.3,ENSG00000229536,LINC02572,21.20950440276568
8.128469891035229,9.192343317329664,-1.0638734262944354,2.3523390067317587e-07,5.351595188383912e-07,LuminalA-up,ENSG00000186493.13,ENSG00000186493,C5orf38,6.271516745408437
12.293096849380168,13.356743062606698,-1.06364621322653,1.2308007893567139e-23,8.353197501364051e-23,LuminalA-up,ENSG00000119681.12,ENSG00000119681,LTBP2,22.078147250099164
3.0872941149572903,4.150550464967424,-1.0632563500101333,2.909070511903731e-26,2.33115093375599e-25,LuminalA-up,ENSG00000261141.1,ENSG00000261141,AC092718.5,24.632429606541518
5.174064913992987,6.236630992187805,-1.062566078194818,4.628325251770388e-29,4.407427910208619e-28,LuminalA-up,ENSG00000140543.15,ENSG00000140543,DET1,27.35581478247836
5.316558624381486,6.3789734598221965,-1.0624148354407108,2.565656089179157e-13,9.099113511151601e-13,LuminalA-up,ENSG00000103449.12,ENSG00000103449,SALL1,12.041000917126034
2.613113075361259,3.6751998610237653,-1.0620867856625065,8.169391874057537e-17,3.639527055002773e-16,LuminalA-up,ENSG00000265205.1,ENSG00000265205,AC010761.3,15.438955047874936
1.0326332714147204,2.09468084276064,-1.0620475713459194,1.6413840844075394e-18,8.189817581027199e-18,LuminalA-up,ENSG00000267078.1,ENSG00000267078,AC015802.1,17.08672577155284
11.532045233686993,12.59320747991753,-1.061162246230536,1.9299134180701634e-34,2.506419905994261e-33,LuminalA-up,ENSG00000156453.14,ENSG00000156453,PCDH1,32.6009461689446
6.962609603728296,8.02376274085248,-1.0611531371241831,7.667021024548918e-27,6.370811718960826e-26,LuminalA-up,ENSG00000187624.9,ENSG00000187624,C17orf97,25.19580522973583
7.647957364091528,8.709066106523608,-1.0611087424320793,6.139086130132966e-25,4.516728864838828e-24,LuminalA-up,ENSG00000187800.13,ENSG00000187800,PEAR1,23.34517597896231
6.19389772003468,7.254877993000905,-1.0609802729662254,1.9346893236743054e-06,4.069451940861114e-06,LuminalA-up,ENSG00000164530.15,ENSG00000164530,PI16,5.3904640760541
9.557958377351143,10.618937536660669,-1.0609791593095252,8.865275468570729e-49,2.7928950536324323e-47,LuminalA-up,ENSG00000248008.3,ENSG00000248008,NRAV,46.55394538312629
2.8141841002366683,3.875022473947843,-1.0608383737111748,3.526507996349776e-20,1.9419837035919908e-19,LuminalA-up,ENSG00000214121.4,ENSG00000214121,PRDX1P1,18.71175441885117
2.1480042030776594,3.2088007154354448,-1.0607965123577854,5.7670754419960926e-21,3.3393050408655903e-20,LuminalA-up,ENSG00000271858.5,ENSG00000271858,Z84492.1,19.47634390693734
2.5487138059222016,3.6087688777141476,-1.060055071791946,3.01450137605794e-20,1.6685285027322019e-19,LuminalA-up,ENSG00000237451.3,ENSG00000237451,CDK2AP2P2,18.777666370085853
1.4331999707777594,2.492019848251719,-1.0588198774739597,3.3263693486524713e-19,1.7321718279762443e-18,LuminalA-up,ENSG00000279853.1,ENSG00000279853,AC004453.2,17.761409029038923
8.402305485943483,9.460816989255955,-1.058511503312472,1.67556288823654e-34,2.182855344488489e-33,LuminalA-up,ENSG00000253982.2,ENSG00000253982,AC100810.1,32.66097504357258
0.3191028150791703,1.3772852881226905,-1.05818247304352,1.9657401520178916e-13,7.035943395156403e-13,LuminalA-up,ENSG00000182348.7,ENSG00000182348,ZNF804B,12.152677663141539
12.715943345106702,13.773488596599215,-1.0575452514925132,1.3492384013534081e-37,2.1016018221824463e-36,LuminalA-up,ENSG00000074696.13,ENSG00000074696,HACD3,35.67744956366915
0.13594585145317625,1.1927885747117943,-1.0568427232586182,6.032002512375842e-26,4.728548274434944e-25,LuminalA-up,ENSG00000207611.1,ENSG00000207611,MIR149,24.325272172829724
5.145240119259871,6.202046329626245,-1.056806210366374,1.3174853221600672e-19,7.018771137763104e-19,LuminalA-up,ENSG00000279561.2,ENSG00000279561,AL845472.1,18.15373891846926
10.516885199367877,11.572990924213606,-1.0561057248457288,5.041826116574133e-16,2.1474207297022227e-15,LuminalA-up,ENSG00000177685.17,ENSG00000177685,CRACR2B,14.668082858830044
