mean_basal,mean_luminal_a,mean_difference,p_value,FDR,regulation,Ensembl_ID_versioned,Ensembl_ID,gene_symbol,minus_log10_FDR
9.78449034135527,6.7149798803081895,3.06951046104708,1.5106809892576453e-63,1.4849861219916794e-61,Basal-up,ENSG00000227036.8,ENSG00000227036,LINC00511,60.82827760504751
8.77951480810013,5.711373176742721,3.068141631357409,7.438011826862284e-24,5.1153499474030314e-23,Basal-up,ENSG00000169035.12,ENSG00000169035,KLK7,22.29112465031401
4.896462202024755,1.8331764907196098,3.063285711305145,9.039424912212365e-36,1.2588347447335209e-34,Basal-up,ENSG00000245526.11,ENSG00000245526,LINC00461,33.90003127875707
4.359973911345483,1.2977669527143938,3.062206958631089,2.497336040678817e-46,6.664864974805251e-45,Basal-up,ENSG00000117507.6,ENSG00000117507,FMO6P,44.17620864464337
6.219482982299023,3.1591109613241986,3.060372020974824,1.8413998259530332e-25,1.3986794055278875e-24,Basal-up,ENSG00000243955.6,ENSG00000243955,GSTA1,23.854281819722495
7.013471470541649,3.964375067432925,3.049096403108724,2.0652035509191752e-45,5.212772818283943e-44,Basal-up,ENSG00000186684.14,ENSG00000186684,CYP27C1,43.28293120197028
4.8764893764092925,1.828133075058179,3.0483563013511135,3.8815805613517434e-48,1.1721673911397337e-46,Basal-up,ENSG00000232803.1,ENSG00000232803,SLCO4A1-AS1,45.93101036454889
3.351568612562204,0.3083123989540058,3.043256213608198,5.2096074552340435e-71,1.1799056885097645e-68,Basal-up,ENSG00000258314.3,ENSG00000258314,AL589182.1,67.92815270506397
8.815155208144565,5.776884542333713,3.0382706658108525,1.0599396094489267e-58,6.885499168358143e-57,Basal-up,ENSG00000144681.10,ENSG00000144681,STAC,56.16206456982895
8.5514138674651,5.514995016698005,3.036418850767096,1.1646547737861026e-52,4.8677341667469027e-51,Basal-up,ENSG00000185904.12,ENSG00000185904,LINC00839,50.31267314717724
4.059095785981325,1.0229029717497675,3.036192814231557,1.3391725006739332e-53,6.0092452774551866e-52,Basal-up,ENSG00000248846.3,ENSG00000248846,LINC02065,51.2211800691651
3.791373803952068,0.7555086445580848,3.0358651593939836,8.789363119160018e-63,7.98426698520986e-61,Basal-up,ENSG00000266278.1,ENSG00000266278,LINC01910,60.09776494914244
8.415724405650431,5.3850548460292424,3.030669559621189,2.647317175171268e-24,1.87132163036147e-23,Basal-up,ENSG00000129451.12,ENSG00000129451,KLK10,22.727851562426938
4.9960259466725265,1.9661618457395602,3.0298641009329663,4.872516016374136e-49,1.5644323454871748e-47,Basal-up,ENSG00000257060.7,ENSG00000257060,AC091078.1,46.805643213353136
3.6221181437968877,0.5924329904913386,3.0296851533055493,5.740061218262789e-17,2.581256399733951e-16,Basal-up,ENSG00000147381.11,ENSG00000147381,MAGEA4,15.58816885424768
7.347852145375681,4.322091187372027,3.025760958003654,1.338842902726324e-39,2.3558012650596527e-38,Basal-up,ENSG00000163739.5,ENSG00000163739,CXCL1,37.62786134933841
7.445693643358596,4.420567066700708,3.025126576657888,4.1124216135297643e-50,1.4284805438913752e-48,Basal-up,ENSG00000077935.17,ENSG00000077935,SMC1B,47.845125670393706
5.629874858183728,2.607915791753158,3.0219590664305698,8.870157091129328e-64,8.92875872956922e-62,Basal-up,ENSG00000181418.8,ENSG00000181418,DDN,61.049208912261285
4.867718071124909,1.845823397851203,3.0218946732737058,1.5594811199296179e-50,5.537479569919576e-49,Basal-up,ENSG00000010438.17,ENSG00000010438,PRSS3,48.25668786306008
6.755558832402922,3.736615333551576,3.018943498851346,3.094433932549431e-30,3.147009266354883e-29,Basal-up,ENSG00000287853.1,ENSG00000287853,AL031668.2,28.50210197830671
4.4134495193044385,1.396266029469972,3.0171834898344665,2.9285476221409237e-36,4.211279120298746e-35,Basal-up,ENSG00000133488.15,ENSG00000133488,SEC14L4,34.37558597292591
8.655891861105639,5.6419132773230585,3.0139785837825803,3.594195107854156e-58,2.2352025976859243e-56,Basal-up,ENSG00000117013.17,ENSG00000117013,KCNQ4,55.65068310650548
8.206067625034914,5.202059713617269,3.004007911417645,1.8534855510441064e-26,1.5057885523751442e-25,Basal-up,ENSG00000169550.14,ENSG00000169550,MUC15,24.822236008868355
6.480921947647438,3.477149540376889,3.0037724072705494,3.6281584827614552e-37,5.533024219388716e-36,Basal-up,ENSG00000165621.8,ENSG00000165621,OXGR1,35.25703742876943
6.655451430777278,3.6604624493801623,2.994988981397116,3.874490564605454e-44,9.063009331861466e-43,Basal-up,ENSG00000184599.13,ENSG00000184599,TAFA3,42.042727572829094
10.025319041923872,7.033312995078496,2.9920060468453764,1.07819464353719e-28,1.0016930280312253e-27,Basal-up,ENSG00000148346.12,ENSG00000148346,LCN2,26.99926534898538
6.318294341066765,3.327960284507554,2.990334056559211,2.758039084155576e-49,8.993139114873045e-48,Basal-up,ENSG00000125965.9,ENSG00000125965,GDF5,47.04608868843304
7.674899616172364,4.684785522866861,2.990114093305503,7.317883704909747e-30,7.293947718958511e-29,Basal-up,ENSG00000102109.9,ENSG00000102109,PCSK1N,28.137037353916288
12.054660147737167,9.065877792852243,2.9887823548849237,3.188947692304977e-33,3.850631363330793e-32,Basal-up,ENSG00000163220.11,ENSG00000163220,S100A9,31.414468056171966
8.89503986896711,5.9119201947007785,2.983119674266332,1.3421804651057284e-42,2.8171502310797753e-41,Basal-up,ENSG00000128510.12,ENSG00000128510,CPA4,40.55018999263465
8.10922015261594,5.128629935962881,2.9805902166530593,1.2084189649131488e-56,6.597101580437907e-55,Basal-up,ENSG00000196503.5,ENSG00000196503,ARL9,54.180646828715666
4.270442712484641,1.29466463506082,2.975778077423821,1.4584961399135995e-54,6.866403175548294e-53,Basal-up,ENSG00000218565.2,ENSG00000218565,AL592429.1,52.16327069963221
5.143272757632873,2.1824807070959604,2.960792050536913,1.6697780173516023e-31,1.8345119351565293e-30,Basal-up,ENSG00000240086.7,ENSG00000240086,AC092969.1,29.736479458421112
8.32533603465049,5.36477378006046,2.9605622545900303,1.0383695987802093e-47,3.0187466566446324e-46,Basal-up,ENSG00000204175.5,ENSG00000204175,GPRIN2,45.52017333289873
4.034516610012871,1.0746087832802482,2.959907826732623,8.819217517111052e-63,7.989734356042229e-61,Basal-up,ENSG00000286417.1,ENSG00000286417,AL133334.1,60.097467659937934
9.036960512163766,6.079266788922049,2.957693723241717,4.792133687252011e-37,7.248750956529215e-36,Basal-up,ENSG00000129151.9,ENSG00000129151,BBOX1,35.139736820935184
8.643576769578829,5.698783657869812,2.944793111709017,1.7876453661839902e-40,3.3160969936074904e-39,Basal-up,ENSG00000133019.12,ENSG00000133019,CHRM3,38.479372775114385
3.870857303043597,0.93488927702735,2.935968026016247,1.1040676656301321e-54,5.249411085379011e-53,Basal-up,ENSG00000286610.1,ENSG00000286610,AL356433.1,52.27988941596857
13.151218280706313,10.216412244294956,2.9348060364113575,2.5688671914665327e-44,6.072526675455443e-43,Basal-up,ENSG00000133048.13,ENSG00000133048,CHI3L1,42.21663056874553
8.528282038575973,5.596146081751017,2.9321359568249568,7.079701399337635e-44,1.6287686403966888e-42,Basal-up,ENSG00000163661.4,ENSG00000163661,PTX3,41.788140600979986
